ID_Cliente,TaxaMediaPonderada,VolumeMediaMensal,VolumeTotal,VarianciaTaxa,VolatilidadeMensal
1035,0.033,307.6923076923077,4000.0,0.0006330788143519455,
1035,0.03095839071934609,15783.461538461539,205185.0,0.0006330788143519455,
10387,0.030174659804475798,53.15384615384615,691.0,0.0006330788143519455,
10387,0.021303863194386742,6316.846153846154,82119.0,0.0006330788143519455,
10387,0.02158947035268531,60623.413846153846,788104.38,0.0006330788143519455,
1038,0.015,1081.4738461538461,14059.16,0.0006330788143519455,
1038,0.015000000000000001,7.6923076923076925,100.0,0.0006330788143519455,
1038,0.077,29346.329230769228,381502.27999999997,0.0006330788143519455,
1038,0.088,68619.69076923077,892055.98,0.0006330788143519455,
1038,0.014,7716.995384615385,100320.94,0.0006330788143519455,
1038,0.030499999999999996,4186.235384615385,54421.06,0.0006330788143519455,
1038,0.036000000000000004,9032.153076923076,117417.98999999999,0.0006330788143519455,
1038,0.0415,12917.45,167926.85,0.0006330788143519455,
1038,0.0525,29257.297692307686,380344.86999999994,0.0006330788143519455,
1038,0.007500000000000001,3198.6753846153847,41582.78,0.0006330788143519455,
1039,0.073,13693.596923076922,178016.75999999998,0.0006330788143519455,
1039,0.0825,15.461538461538462,201.0,0.0006330788143519455,
1039,0.0827,10409.307692307691,135321.0,0.0006330788143519455,
1039,0.019,930.4669230769231,12096.07,0.0006330788143519455,
1039,0.032,1192.3923076923077,15501.099999999999,0.0006330788143519455,
1039,0.0335,798.8153846153847,10384.6,0.0006330788143519455,
1039,0.042300000000000004,2711.2153846153847,35245.8,0.0006330788143519455,
1039,0.04349999999999999,2783.169230769231,36181.200000000004,0.0006330788143519455,
1039,0.0515,4048.4469230769228,52629.81,0.0006330788143519455,
1039,0.05920000000000001,487.6923076923077,6340.0,0.0006330788143519455,
1039,0.061,728.2461538461539,9467.2,0.0006330788143519455,
1039,0.07150000000000001,61.46153846153846,799.0,0.0006330788143519455,
1039,0.0075,1082.686923076923,14074.93,0.0006330788143519455,
10454,0.0361,223.07615384615383,2899.99,0.0006330788143519455,
10454,0.0278483582099859,436.15384615384613,5670.0,0.0006330788143519455,
10454,0.02111488723600865,3423.0515384615383,44499.67,0.0006330788143519455,
10454,0.02093885303196405,4815.2307692307695,62598.0,0.0006330788143519455,
10486,0.0,426.9230769230769,5550.0,0.0006330788143519455,
10486,0.049999999999999996,368.0,4784.0,0.0006330788143519455,
10486,0.0,3956.2461538461534,51431.2,0.0006330788143519455,
10486,0.0,199.23076923076923,2590.0,0.0006330788143519455,
10486,0.0,138.46153846153845,1800.0,0.0006330788143519455,
10486,0.0,755.8892307692307,9826.56,0.0006330788143519455,
10486,0.0,61.53846153846154,800.0,0.0006330788143519455,
10486,0.0,18924.229230769233,246014.98,0.0006330788143519455,
10486,0.0,39.23076923076923,510.0,0.0006330788143519455,
10486,0.0,38.46153846153846,500.0,0.0006330788143519455,
10486,0.0,794.6153846153846,10330.0,0.0006330788143519455,
10486,0.0,1183.8461538461538,15390.0,0.0006330788143519455,
10486,0.0,26.923076923076923,350.0,0.0006330788143519455,
10486,0.0,406.15384615384613,5280.0,0.0006330788143519455,
10486,0.0,13903.461538461539,180745.0,0.0006330788143519455,
10486,0.0,1611.3461538461538,20947.5,0.0006330788143519455,
10486,0.0,224.79153846153847,2922.29,0.0006330788143519455,
10486,0.0,20894.744615384614,271631.68,0.0006330788143519455,
10486,0.0,6042.692307692308,78555.0,0.0006330788143519455,
10486,0.0,2797.153846153846,36363.0,0.0006330788143519455,
10486,0.02812377095032942,438.0769230769231,5695.0,0.0006330788143519455,
10486,0.0,41.53846153846154,540.0,0.0006330788143519455,
10486,0.0,200.0,2600.0,0.0006330788143519455,
10486,0.0,2561.5384615384614,33300.0,0.0006330788143519455,
10486,0.0,325.0,4225.0,0.0006330788143519455,
10486,0.0,161.53846153846155,2100.0,0.0006330788143519455,
10487,0.018230574773323356,18436.615384615383,239676.0,0.0006330788143519455,
10487,0.02255245841215971,6833.653846153846,88837.5,0.0006330788143519455,
10487,0.018216746347045242,13473.461538461539,175155.0,0.0006330788143519455,
10487,0.023904095242872334,7934.615384615385,103150.0,0.0006330788143519455,
10487,0.015308429147103047,326.9230769230769,4250.0,0.0006330788143519455,
10487,0.017963977493540093,206.15384615384616,2680.0,0.0006330788143519455,
10487,0.014762579830488301,269.2307692307692,3500.0,0.0006330788143519455,
10487,0.0085,350.0,4550.0,0.0006330788143519455,
10487,0.017816715491583018,2470.0,32110.0,0.0006330788143519455,
10487,0.02117229563089731,479.2307692307692,6230.0,0.0006330788143519455,
10487,0.018311087739580328,163398.6769230769,2124182.8,0.0006330788143519455,
10487,0.024970360401152285,55648.46153846154,723430.0,0.0006330788143519455,
10487,0.0249439982446268,1811.923076923077,23555.0,0.0006330788143519455,
10487,0.01743822941290005,950.0,12350.0,0.0006330788143519455,
10487,0.017065738643191043,526.9230769230769,6850.0,0.0006330788143519455,
10487,0.017229287225717562,5086.461538461538,66124.0,0.0006330788143519455,
10487,0.01895969711935526,288.46153846153845,3750.0,0.0006330788143519455,
10487,0.01635627724561433,900.0,11700.0,0.0006330788143519455,
10487,0.021521699139703275,588.4615384615385,7650.0,0.0006330788143519455,
10487,0.03909907380348517,2219.230769230769,28850.0,0.0006330788143519455,
10487,0.03880186721599244,438.46153846153845,5700.0,0.0006330788143519455,
10487,0.02642288729769494,160949.92538461537,2092349.03,0.0006330788143519455,
10487,0.024965591715740434,5042.307692307692,65550.0,0.0006330788143519455,
10519,0.02,30.76923076923077,400.0,0.0006330788143519455,
10521,0.018471086312947388,36506.54384615384,474585.06999999995,0.0006330788143519455,
10521,0.0562,448.823076923077,5834.700000000001,0.0006330788143519455,
10521,0.062400000000000004,147.6,1918.8,0.0006330788143519455,
10521,0.0278,53.76923076923077,699.0,0.0006330788143519455,
10521,0.0313,107.53846153846153,1398.0,0.0006330788143519455,
10521,0.037599999999999995,53.76923076923077,699.0,0.0006330788143519455,
10521,0.042800000000000005,230.46153846153845,2996.0,0.0006330788143519455,
10521,0.0175,151.53846153846155,1970.0,0.0006330788143519455,
10522,0.03613023318332711,2276.153846153846,29590.0,0.0006330788143519455,
1054,0.02560000000000001,5298.303076923077,68877.94,0.0006330788143519455,
1055,0.029908360885723666,231363.26923076922,3007722.5,0.0006330788143519455,
1056,0.028469238923427526,4380.754615384615,56949.81,0.0006330788143519455,
1056,0.024643105494747252,64599.877692307695,839798.41,0.0006330788143519455,
1058,0.019962793902810187,80.76923076923077,1050.0,0.0006330788143519455,
1058,0.017336683996168726,183.46153846153845,2385.0,0.0006330788143519455,
1058,0.017692731895285415,281.53846153846155,3660.0,0.0006330788143519455,
105,0.0315761925047812,11330.76923076923,147300.0,0.0006330788143519455,
105,0.0818,330.7692307692308,4300.0,0.0006330788143519455,
10619,0.0369,15.384615384615385,200.0,0.0006330788143519455,
10619,0.076,121.53846153846153,1580.0,0.0006330788143519455,
10619,0.1199,7540.384615384615,98025.0,0.0006330788143519455,
10619,0.036899999999999995,613.9230769230769,7981.0,0.0006330788143519455,
10619,0.0599,343.84615384615387,4470.0,0.0006330788143519455,
10619,0.0629,583.0769230769231,7580.0,0.0006330788143519455,
10619,0.07150000000000001,333.0769230769231,4330.0,0.0006330788143519455,
10619,0.0799,513.8461538461538,6680.0,0.0006330788143519455,
10619,0.08789999999999999,1919.6153846153845,24955.0,0.0006330788143519455,
10619,0.1039,226.92307692307693,2950.0,0.0006330788143519455,
10619,0.014800000000000002,414.61538461538464,5390.0,0.0006330788143519455,
10651,0.0342187167924241,1236.923076923077,16080.0,0.0006330788143519455,
10651,0.030169346231011886,48383.46153846154,628985.0,0.0006330788143519455,
10651,0.03342615276111973,4907.692307692308,63800.0,0.0006330788143519455,
10652,0.030552755996189982,9665.972307692307,125657.64,0.0006330788143519455,
10652,0.03212169022629425,10618.281538461539,138037.66,0.0006330788143519455,
10652,0.03243217303175866,16657.46076923077,216546.99,0.0006330788143519455,
1066,0.024553415828476022,2492.3069230769233,32399.99,0.0006330788143519455,
1066,0.018731172072319936,6103.592307692307,79346.7,0.0006330788143519455,
1066,0.02043959975441723,6302.278461538461,81929.62,0.0006330788143519455,
1066,0.02201949707575388,703.8461538461538,9150.0,0.0006330788143519455,
1066,0.016024478590509303,3868.5869230769235,50291.630000000005,0.0006330788143519455,
1066,0.01909504060244881,6006.601538461539,78085.82,0.0006330788143519455,
10721,0.0189,46.15384615384615,600.0,0.0006330788143519455,
10721,0.0922,1652.3076923076924,21480.0,0.0006330788143519455,
10721,0.02696,623.0769230769231,8100.0,0.0006330788143519455,
10721,0.042300000000000004,3047.3076923076924,39615.0,0.0006330788143519455,
10721,0.04769999999999999,1569.2307692307693,20400.0,0.0006330788143519455,
10721,0.053099999999999994,542.3076923076923,7050.0,0.0006330788143519455,
10721,0.0586,1811.5384615384614,23550.0,0.0006330788143519455,
10721,0.064,632.6923076923077,8225.0,0.0006330788143519455,
10721,0.028699999999999996,13878.076923076924,180415.0,0.0006330788143519455,
10721,0.08399999999999999,53802.692307692305,699435.0,0.0006330788143519455,
10721,0.09630000000000001,269.2307692307692,3500.0,0.0006330788143519455,
10721,0.038200000000000005,12044.923076923076,156584.0,0.0006330788143519455,
10721,0.0436,11512.615384615385,149664.0,0.0006330788143519455,
10721,0.048999999999999995,13423.461538461539,174505.0,0.0006330788143519455,
10721,0.0545,30246.923076923078,393210.0,0.0006330788143519455,
10721,0.060000000000000005,13153.384615384615,170994.0,0.0006330788143519455,
10721,0.0673,2246.153846153846,29200.0,0.0006330788143519455,
10721,0.0728,1842.3076923076924,23950.0,0.0006330788143519455,
10721,0.013300000000000005,3294.504615384615,42828.56,0.0006330788143519455,
10721,0.0463,315.38461538461536,4100.0,0.0006330788143519455,
10721,0.0129,26.923076923076923,350.0,0.0006330788143519455,
10721,0.0604,346.15384615384613,4500.0,0.0006330788143519455,
10721,0.0603,76.92307692307692,1000.0,0.0006330788143519455,
10721,0.009899999999999999,26.923076923076923,350.0,0.0006330788143519455,
10721,0.030899999999999997,673.8461538461538,8760.0,0.0006330788143519455,
10722,0.025466845169188,2257.653846153846,29349.5,0.0006330788143519455,
10723,0.0362,133.07692307692307,1730.0,0.0006330788143519455,
10723,0.0408,27.692307692307693,360.0,0.0006330788143519455,
10723,0.0408,25.384615384615383,330.0,0.0006330788143519455,
10723,0.042499999999999996,483.84615384615387,6290.0,0.0006330788143519455,
10723,0.0425,15.384615384615385,200.0,0.0006330788143519455,
10723,0.0425,452.3076923076923,5880.0,0.0006330788143519455,
10723,0.0223,623.0769230769231,8100.0,0.0006330788143519455,
10723,0.0362,56.15384615384615,730.0,0.0006330788143519455,
10723,0.0408,88.46153846153847,1150.0,0.0006330788143519455,
10723,0.0362,2145.3846153846152,27890.0,0.0006330788143519455,
10723,0.0408,40.0,520.0,0.0006330788143519455,
10723,0.0408,1365.3846153846155,17750.0,0.0006330788143519455,
10723,0.0126,922.3076923076923,11990.0,0.0006330788143519455,
10723,0.0362,2300.3846153846152,29905.0,0.0006330788143519455,
10723,0.0408,131.53846153846155,1710.0,0.0006330788143519455,
10723,0.0408,1046.1538461538462,13600.0,0.0006330788143519455,
10723,0.0126,1274.6153846153845,16570.0,0.0006330788143519455,
1074,0.0,4438.460769230769,57699.99,0.0006330788143519455,
10752,0.07418895628298472,31750.497692307694,412756.47000000003,0.0006330788143519455,
10752,0.05126458040970752,131.06076923076924,1703.79,0.0006330788143519455,
10752,0.055099999999999996,69.23076923076923,900.0,0.0006330788143519455,
10752,0.009899999999999999,216.19384615384615,2810.52,0.0006330788143519455,
10752,0.022500000000000003,262.1953846153846,3408.54,0.0006330788143519455,
10752,0.026699999999999998,78.46153846153847,1020.0,0.0006330788143519455,
10752,0.0308,64.26769230769231,835.48,0.0006330788143519455,
10752,0.0349,34.61538461538461,450.0,0.0006330788143519455,
10752,0.009000000000000001,315.38461538461536,4100.0,0.0006330788143519455,
10754,0.009899999999999999,16.923076923076923,220.0,0.0006330788143519455,
10754,0.034907912995483854,11642.246153846154,151349.2,0.0006330788143519455,
10754,0.04830915335425051,1232.6923076923076,16025.0,0.0006330788143519455,
10754,0.023649646811421655,775.0,10075.0,0.0006330788143519455,
10754,0.04773448995948684,13453.888461538461,174900.55,0.0006330788143519455,
1075,0.035,913.0769230769231,11870.0,0.0006330788143519455,
1075,0.02120857654559354,22567.53846153846,293378.0,0.0006330788143519455,
10760,0.013955962232944992,1150.0,14950.0,0.0006330788143519455,
10760,0.022000000000000002,23.076923076923077,300.0,0.0006330788143519455,
10760,0.014548108755016517,2725.3846153846152,35430.0,0.0006330788143519455,
10760,0.014435177472218027,3933.846153846154,51140.0,0.0006330788143519455,
10763,0.039900000000000005,614.6153846153846,7990.0,0.0006330788143519455,
10763,0.021548953697094683,1771.5384615384614,23030.0,0.0006330788143519455,
10763,0.0364,3050.0,39650.0,0.0006330788143519455,
10763,0.021754501624601696,2792.230769230769,36299.0,0.0006330788143519455,
10763,0.0362,68.46153846153847,890.0,0.0006330788143519455,
10763,0.034261735570014246,1749.2307692307693,22740.0,0.0006330788143519455,
10763,0.030741983992343947,788.4615384615385,10250.0,0.0006330788143519455,
10763,0.03032670938102869,704.6153846153846,9160.0,0.0006330788143519455,
10763,0.039900000000000005,753.0769230769231,9790.0,0.0006330788143519455,
10763,0.031440687801933626,2590.0,33670.0,0.0006330788143519455,
10763,0.03100981716682603,8571.923076923076,111435.0,0.0006330788143519455,
10763,0.028809567195960013,2204.8230769230768,28662.7,0.0006330788143519455,
10763,0.03189469883627511,11053.461538461539,143695.0,0.0006330788143519455,
10765,0.0,61.53846153846154,800.0,0.0006330788143519455,
10766,0.0909,725.5384615384615,9432.0,0.0006330788143519455,
10766,0.0482,715.3846153846154,9300.0,0.0006330788143519455,
10766,0.055099999999999996,980.7692307692307,12750.0,0.0006330788143519455,
10766,0.0758,2684.0,34892.0,0.0006330788143519455,
10766,0.09210000000000002,921.8461538461538,11984.0,0.0006330788143519455,
10766,0.0369,84.61538461538461,1100.0,0.0006330788143519455,
10766,0.1009,7669.439230769231,99702.70999999999,0.0006330788143519455,
10766,0.04320000000000001,8713.692307692309,113278.0,0.0006330788143519455,
10766,0.05009999999999999,9713.076923076924,126270.0,0.0006330788143519455,
10766,0.0456,4079.3076923076924,53031.0,0.0006330788143519455,
10766,0.0639,4017.846153846154,52232.0,0.0006330788143519455,
10766,0.07079999999999999,12907.0,167791.0,0.0006330788143519455,
10766,0.08710000000000001,1182.4615384615386,15372.0,0.0006330788143519455,
10766,0.03189999999999999,7592.384615384615,98701.0,0.0006330788143519455,
10766,0.0089,1408.1846153846154,18306.4,0.0006330788143519455,
10767,0.028900000000000002,7.6923076923076925,100.0,0.0006330788143519455,
10767,0.02343190445696492,12779.215384615385,166129.80000000002,0.0006330788143519455,
10769,0.054152587422531734,764.2307692307693,9935.0,0.0006330788143519455,
10769,0.07662219007842216,11342.961538461539,147458.5,0.0006330788143519455,
10769,0.07111472872287032,5163.193076923078,67121.51000000001,0.0006330788143519455,
10769,0.07182259908466858,39421.61692307692,512481.02,0.0006330788143519455,
10769,0.06414412815406569,3254.1769230769232,42304.3,0.0006330788143519455,
10769,0.08441857290383786,37290.35615384615,484774.63,0.0006330788143519455,
10771,0.05145302190465272,6353.692307692308,82598.0,0.0006330788143519455,
10784,0.031,23.076923076923077,300.0,0.0006330788143519455,
1081,0.04838005285761062,12905.413076923076,167770.37,0.0006330788143519455,
1088,0.0319,49.23076923076923,640.0,0.0006330788143519455,
1088,0.0319,830.7692307692307,10800.0,0.0006330788143519455,
1088,0.0319,430.7692307692308,5600.0,0.0006330788143519455,
10951,0.019327180182617663,1632.2307692307693,21219.0,0.0006330788143519455,
10951,0.0115,172.30769230769232,2240.0,0.0006330788143519455,
10981,0.017106960865934464,141.53846153846155,1840.0,0.0006330788143519455,
10981,0.019799999999999998,1074.6153846153845,13970.0,0.0006330788143519455,
10981,0.014658042144762752,193.84615384615384,2520.0,0.0006330788143519455,
10981,0.010892481717294322,3897.076923076923,50662.0,0.0006330788143519455,
10981,0.0184,1866.1538461538462,24260.0,0.0006330788143519455,
10982,0.0256,392.3076923076923,5100.0,0.0006330788143519455,
10982,0.025998326810372806,41581.53846153846,540560.0,0.0006330788143519455,
10982,0.026333465804089056,25115.846153846152,326506.0,0.0006330788143519455,
1098,0.026579739706623973,143.46153846153845,1865.0,0.0006330788143519455,
1098,0.03026785913320202,144.23076923076923,1875.0,0.0006330788143519455,
1098,0.028561433285711212,4769.153846153846,61999.0,0.0006330788143519455,
1098,0.030349645148479404,309.2307692307692,4020.0,0.0006330788143519455,
1098,0.02447786047649532,41053.0,533689.0,0.0006330788143519455,
1100,0.02968167836820252,22395.531538461535,291141.91,0.0006330788143519455,
1100,0.029402933241761187,418.7638461538462,5443.93,0.0006330788143519455,
11047,0.03969899249132948,1847.6923076923076,24020.0,0.0006330788143519455,
11080,0.027436966855747875,91.53846153846153,1190.0,0.0006330788143519455,
11080,0.024488356446757557,12944.04,168272.52000000002,0.0006330788143519455,
11081,0.0356146425636142,3842.153846153846,49948.0,0.0006330788143519455,
11081,0.02476278795582691,3962.462307692308,51512.01,0.0006330788143519455,
1108,0.05893133637150559,258.46153846153845,3360.0,0.0006330788143519455,
1111,0.02038851788126795,3415.3846153846152,44400.0,0.0006330788143519455,
11179,0.028900000000000002,171.15384615384616,2225.0,0.0006330788143519455,
11179,0.0345,7.6923076923076925,100.0,0.0006330788143519455,
11179,0.0385,43.07692307692308,560.0,0.0006330788143519455,
11179,0.011000000000000001,125.46153846153847,1631.0,0.0006330788143519455,
1117,0.02275796054842203,34000.769230769234,442010.0,0.0006330788143519455,
1117,0.033300590625325574,7069.2307692307695,91900.0,0.0006330788143519455,
1117,0.03466477093620287,107.6923076923077,1400.0,0.0006330788143519455,
1119,0.0339,103.84615384615384,1350.0,0.0006330788143519455,
1119,0.031462283163361145,18726.923076923078,243450.0,0.0006330788143519455,
111,0.0003717418622691084,6121.393076923077,79578.11,0.0006330788143519455,
111,0.04190000000000001,301.15384615384613,3915.0,0.0006330788143519455,
111,0.03476613918068289,1877.0,24401.0,0.0006330788143519455,
1120,0.029857952240846752,24669.23076923077,320700.0,0.0006330788143519455,
1123,0.04209492012356756,336.7692307692308,4378.0,0.0006330788143519455,
1123,0.028999999999999995,22.846153846153847,297.0,0.0006330788143519455,
1123,0.020681928966286626,32039.88,416518.44,0.0006330788143519455,
1123,0.0325519241840324,1149.6146153846153,14944.99,0.0006330788143519455,
1124,0.04335916435441218,1007.6923076923077,13100.0,0.0006330788143519455,
1124,0.0317076258769977,3297.0084615384617,42861.11,0.0006330788143519455,
1124,0.020746741011551446,52256.453076923084,679333.8900000001,0.0006330788143519455,
11278,0.10130000000000002,10.76923076923077,140.0,0.0006330788143519455,
11278,0.1969,23.076923076923077,300.0,0.0006330788143519455,
11278,0.025297436933416153,180.76923076923077,2350.0,0.0006330788143519455,
1130,0.029801229609640392,1286.1538461538462,16720.0,0.0006330788143519455,
1130,0.00010000000000000002,2226.923076923077,28950.0,0.0006330788143519455,
1130,0.0001,1976.923076923077,25700.0,0.0006330788143519455,
1130,0.0,52.30769230769231,680.0,0.0006330788143519455,
1130,0.0001,115.38461538461539,1500.0,0.0006330788143519455,
1130,9.999999999999999e-05,1181.923076923077,15365.0,0.0006330788143519455,
1130,0.00010000000000000002,1053.8461538461538,13700.0,0.0006330788143519455,
1130,9.999999999999999e-05,1823.076923076923,23700.0,0.0006330788143519455,
1130,0.024598764415552206,2077.3076923076924,27005.0,0.0006330788143519455,
1130,0.034703851157241325,3027.6923076923076,39360.0,0.0006330788143519455,
1130,0.024378633717824883,41240.03769230769,536120.49,0.0006330788143519455,
11311,0.027310395180876804,5793.076923076923,75310.0,0.0006330788143519455,
11311,0.019458541143783193,1580.0,20540.0,0.0006330788143519455,
11311,0.0177,384.61538461538464,5000.0,0.0006330788143519455,
11311,0.02196329436592728,70352.00076923077,914576.01,0.0006330788143519455,
11311,0.020098629337500663,59683.165384615386,775881.15,0.0006330788143519455,
11312,0.0,46787.918461538466,608242.9400000001,0.0006330788143519455,
11312,0.09900000000000002,545.0307692307692,7085.400000000001,0.0006330788143519455,
11312,0.113,405.6,5272.8,0.0006330788143519455,
11312,0.013999999999999999,598.8923076923077,7785.6,0.0006330788143519455,
11312,0.0475,108.38461538461539,1409.0,0.0006330788143519455,
11312,0.061500000000000006,57.61538461538461,749.0,0.0006330788143519455,
11312,0.06849999999999999,48.92307692307692,636.0,0.0006330788143519455,
11344,0.00030000000000000003,953.8461538461538,12400.0,0.0006330788143519455,
1137,0.02030954725344225,5620.384615384615,73065.0,0.0006330788143519455,
1139,0.0224050273781048,5543.176923076923,72061.3,0.0006330788143519455,
1139,0.026381698252460978,3145.5153846153844,40891.7,0.0006330788143519455,
1139,0.017947134995925176,65278.88461538462,848625.5,0.0006330788143519455,
11410,0.025,165.3846153846154,2150.0,0.0006330788143519455,
11410,0.030814909724206977,121.53846153846153,1580.0,0.0006330788143519455,
11410,0.03171753608298108,344.61538461538464,4480.0,0.0006330788143519455,
11410,0.022439706630218707,4736.153846153846,61570.0,0.0006330788143519455,
11414,0.044386289978517506,2701.653846153846,35121.5,0.0006330788143519455,
11443,0.058191760802467275,9683.076923076924,125880.0,0.0006330788143519455,
